user,date,time,text
BillsNewsNow,2023-04-27,23:02:31,Where to buy CBD? CBD is available nearby at : #Atlanta #PanamaCity Florida #orlando #MiamiBeach #Pensacola #HOUSTON #Buffalo #KansasCity #Plano #watts #Inglewood #Hawthorne #lasvegas #RochesterNy #Syracuse #dayton #SanAntonio #Denver #aurora #bigbear #lakearrowhead #laughlin
TheOfficialPFFB,2023-04-27,22:57:22,Bills Rumors: WR Josh Downs Linked in 2023 NFL Draft as Cole Beasley Replacement #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/ZxKKNS2lD7
HERDchronicles,2023-04-27,22:57:18,"Super excited to announce my commitment to Minnesota State Mankato to further my academic and athletic career! #gomavs #hornsup🤘
@MinnStMBBall @CoachSchotter @mthaler https://t.co/QhB2yAWcFR"
ZoroLitt,2023-04-27,22:56:50,"DeAndre Hopkins trade expected Thursday to Bills, Chiefs or Ravens #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/lfgC3oFcdH"
Asordetto,2023-04-27,22:55:53,"@bookies @barstoolsports @BookiesAdam Why would Hopkins go to a franchise that’s totally rebuilding,   That would be doing him dirty.  Just let him come to my @BuffaloBills and end this nonsense.  @RapSheet  knows what’s up.  #Billsmafia #GoBills #Buffalo #NFL #Hopkinstrade"
BillsNdrangheta,2023-04-27,22:55:17,"Bring it to the Bing tonight for NFL Draft, NHL Playoffs &amp; Yankee baseball
#42Chippewa #Buffalo
Draft Beer upgrades ARE FREE 
https://t.co/O4kx0qrEnM
716-853-2464 https://t.co/od0dTRocMp"
wx_MikeDoyle,2023-04-27,22:53:48,"#TournamentATSimulator

Starts in 1 hour.

Buffalo Cup 2023
NORTH AMERICA
TOURNAMENT

#avgeek #avgeeks #Travel #Airport #airports #Buffalo https://t.co/jM4gDxI2kf"
elberthoops,2023-04-27,22:53:28,"As we navigate the bear in #CNFT - there is an upcoming project trying to disrupt and stand out - @UBeastsNFT 

All major info below 👇
#UB

🧵 https://t.co/A8WC5PyWc6"
washakhona10756,2023-04-27,22:51:35,The #BuffaloBills better do everything they can to get #hopkins idc he’s a must for the #bills no excuses
USFXCTF,2023-04-27,22:51:28,"AFC East
-#BuffaloBills: Calijah Kancey slides
-#NYJetsFootball: Paris Johnson Jr. falls to No. 15
-#Patriots: Darnell Wright"
speedwagoncnft,2023-04-27,22:50:35,"Wait...did we say we are offering a pizza plus 20 wings for just $30+tax 🫢🫣🔥

📍 Available at our Amherst Location (April 24-30): https://t.co/8QcXUoLajS https://t.co/8QcXUoLajS

🚗 For pick up, order through Toast!
.
.
#WingnutzBuffalo #BuffaloNY 
#Wingsfans  #WingNation https://t.co/y2Av6QogCa"
speedwagoncnft,2023-04-27,22:50:22,"White Claw Vodka Soda Promo tonight at 7pm! Stop out and give it a try!!!

Stay for some Play Off Hockey 🏒 

#buffalo #beer #craftbeer #bowling #whiteclaw #nhlplayoffs https://t.co/mTMNDWKFHl"
BillsNewsNow,2023-04-27,22:50:06,"On Chris Sanderson’s birthday, @jimrankin29 recalls the great memories of being goalie partners and winning with CS17.  Also mentions there’s no home advantage quite like Tony Rose Arena! #HappyBdayCS17 #HornsUp #UpholdTheTradition https://t.co/VZBMe4JTfF"
Hoover5454,2023-04-27,22:49:20,Arrest made in University of Nebraska Medical Center hit-and-run incident #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/RYnwXrictU
9ocha3rira,2023-04-27,22:48:58,"This weekend is Second Look Weekend, which gives accepted students a chance to take a closer look at @Jacobs_Med_UB. It’s an honor to have Kenyani Davis, MD, MPH, of @chcbuffalo, as the keynote speaker!

To all participating students: We’re excited to welcome you!

#UBuffalo https://t.co/4cCEG8E4Rr"
billsmafiababe,2023-04-27,22:48:55,"#OTD in 2006, CC Sabathia made his lone start for the #Bisons and picked up the win in #Buffalo’s 8-4 victory over Syracuse. Sabathia’s final line: 5 IP, 6 H, 2 R, 1 ER, 1 BB, 5 K. https://t.co/fsIxnKjOIp"
HsbZero,2023-04-27,22:47:15,"I am excited to announce that I will be continuing my athletic and academic career at the University of South Florida. Thank you to my parents, coaches, and teammates for helping me get to this stage in my career. #HornsUp 🤘 https://t.co/vTElIKyBWu"
kakashi59114462,2023-04-27,22:46:45,"Have you read the Beast Paper? @UBeastsNFT   
A thread about it 🧵

https://t.co/bem5EYtw4o

#UB  #CNFT https://t.co/BhCuAgfdl2"
StubOrder,2023-04-27,22:45:34,"AFC Rumors: Bills, Jets, Patriots #BuffaloBills #Buffalo #GoBills #BillsNation https://t.co/a3TfIdnKdf"
USFXCTF,2023-04-27,22:44:32,Why the 2023 NFL Draft only has 31 picks in Round 1 #BuffaloBills #Buffalo #GoBills #BillsNation https://t.co/BU3eLXedrg
sasukiotchi,2023-04-27,22:44:16,@fangirlfornfl #BuffaloBills
BuffaloTreed,2023-04-27,22:43:12,Good luck to Minnesota State alumni as their journey to the NFL continues tonight 1-0! #MakeTheJourney #RollHerd #HornsUp https://t.co/Sk401BAfqv
USFXCTF,2023-04-27,22:36:24,"@UBeastsNFT a huge and fun NFT project on Cardano!!!

#UB  #CNFT https://t.co/svtHK8iDz9"
KennyRiggleman,2023-04-27,22:33:55,Appreciate the love💚🤍 #HornsUp @USFFootball @CoachHoodie https://t.co/Vj2agJRFj1
BillsNewsNow,2023-04-27,22:28:00,"Enjoy every moment that you can! 
Good Luck to all entering the draft tonight.

@Caycaycottrell chatted with some of our Alumni during the Spring Game on what advice they would give our current student-athletes.
 
#HornsUp🤘 https://t.co/HQwkB8pOsL"
BillsMafiaStory,2023-04-27,22:25:15,Yesssirrrrrrrr #HornsUp https://t.co/xnmlOnQA47
LoyalTCo,2023-04-27,22:25:00,"Jen Phillips &amp; Herbert Bynum, from Tennesee, are happy to be heading home after 116 nights with us. Their baby, Gabriel, was born prematurely at 22 wks on Dec. 13 at Sisters of Charity Hospital.  We wish them well! #RMHCWNY #KeepingFamiliesClose #ForRMHC #BuffaloNY https://t.co/gGH36ZOQSe"
tekashi6ix9iney,2023-04-27,22:24:05,Congrats Dom!! More to come!! #Hornsup https://t.co/nuOvRRoXUX
BillsNewsNow,2023-04-27,22:21:00,@aneestherapper Meee #Buffalo
CarsonSchweim,2023-04-27,22:17:28,"Nick Keller
#fantasyart #otherworlds #HornsUp #Dimensions #Fantastico #HorrorArt #nightmare https://t.co/rSxtbkdixM"
BillsNewsNow,2023-04-27,22:17:00,"SUNY Ulster SHOUT Out! 📣
Congratulations to Mark LaBorde and Arianna Moore, recipients of the 2023 State University of New York Chancellor’s Award for Student Excellence.
Read more!
https://t.co/07GbJcN24y

@SUNY 
@SUNYChancellor 

#startheregofar #suny #sunyulster #hudsonvalley https://t.co/00ZGkesptH"
BillsDaa,2023-04-27,22:11:46,"2023 NFL Mock Draft: Tyree Wilson, Bijan Robinson, Christian Gonzalez All Land in the Top 10 #BuffaloBillsFootball #BillsMafia #Buffalony #GoBills https://t.co/7MyKEFsOEz"
BadaBingBuffalo,2023-04-27,22:04:05,@LukeRussert @LookForMeThere Not just #Buffalo - SOUTH Buffalo!   I have an autographed copy of your Dad’s book.  Wish you the very best on your tour.
AirTSimulator,2023-04-27,22:00:01,Report: Bills named among teams with interest in Alabama's Jahmyr Gibbs #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/v348la6hiM
CryptoReapr,2023-04-27,21:47:14,Bills land WR in final 2023 NFL draft mock from Todd McShay #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/kLRhOFkPrG
Mohannad_716,2023-04-27,21:46:25,"Our final top moment of the 2022/23 season, YOU 🤘

Without you we wouldn't have the excitement we do! 

Stay tuned as we kick off next season 👀

#WeAreAllBisons #HornsUp🤘 #UManitoba https://t.co/gQ1nXST0xF"
LoganMacMedia,2023-04-27,21:45:18,Mel Kiper Jr.'s final 2023 NFL draft mock sends Bills first-round pass rusher #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/y1FfoLDDbW
WingnutzB,2023-04-27,21:36:07,Great day @martingroupco with some of @UBAthletics finest! Talked #NIL and how to answer tough questions from the media with @iamcolesnyder @MadMax_6_ of @UBFootball and @kiaraallday of  @UBwomenshoops. 🏈🏀🤘🏼#UBhornsUP #mediatraining #Buffalo https://t.co/LrfOdEnBni
Strikers_Lanes,2023-04-27,21:33:28,Many hands make light work! Thank you to the Weaver family for helping us build and fill this new bed at Lombard Clark Garden in #Buffalo! https://t.co/lcezVyrfbC
NorthmenAlumni,2023-04-27,21:32:52,Bills exec Ron Raccuia is confident there will be development near new stadium. He's just not sure when #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/wFIFs4V2bu
BillsNewsNow,2023-04-27,21:31:01,"#OTD in 1931, Ralph Shinners went 4-for-5 with three home runs and a double in #Buffalo’s 7-5 win at Jersey City. #Bisons https://t.co/mPpzjBj9xY"
Jacobs_Med_UB,2023-04-27,21:30:04,"Today we’re recognizing the reservists, members of the National Guard, newly commissioned officers, and veterans of the US armed forces who are graduating with the #UBClassOf20223 🎓

Congratulations and thank you for your service 🇺🇸💙🤘 #UBuffalo https://t.co/6g07AvVW8o"
HERDchronicles,2023-04-27,21:25:45,Our players had a great time at our Cluster Schools! It’s a great day to be a Longhorn! #HornsUp https://t.co/FLoNjYOOzx
mattbrownrhp,2023-04-27,21:15:58,"Dinner is ready on #NFLDraftDay23
Bring it to the BIng where we celebrate draft day all year long
#42Chippewa #Buffalo
https://t.co/O4kx0qrEnM 
716-853-2464 to call https://t.co/bTCzqLUSWq"
ertitodani,2023-04-27,21:13:30,2023 Mock Draft Watch 10.0 #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/85tlSqJCp2
BillsNewsNow,2023-04-27,21:12:01,"BUFFALO BISONS CLASSIC BLACK now available from CAPUSAHARLEM

#newdrop #capusaharlem #capusa #milb #buffalobisons #bisons #bluejays #buffalo #newyork #classic #black #hatcrawler #fitted #hatcollector #fittedfamily #5950

https://t.co/oY1JXZQQIQ"
BillsNewsNow,2023-04-27,21:11:02,Thank you Coach @Stansfield_Matt for your visit to The 585 today! #NYSFootballPride #HornsUp 🤘 https://t.co/v8I2mo5n9j
buffalo63,2023-04-27,21:07:32,"Hey #BillsMafia ...while you're getting excited about the #NFLDraft - check out our Buffalo inspired shirt. No one circles the wagons (or in this case hurdles) like the @BuffaloBills!
#NFL #NFLDraft2023 #BuffaloBills

https://t.co/cd0LMQLTbI https://t.co/IQanw7vJhE"
hoffner_todd,2023-04-27,21:03:02,Von Miller becomes spokesman for lawn-care company pressuring NFL to switch to grass #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/K51iM6EZnV
holdymar,2023-04-27,21:02:27,Carolina Panthers head coach &amp; Bills legend Frank Reich to present 20th anniversary Call to Courage Award to Arizona Cardinals' Zach Ertz #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/7GpgKfbjEK
Joshuaraymond72,2023-04-27,21:01:59,"Thanks @ChrisFerguson22 
I love that shirt !
#ItsFergyTime22 
#Cheyenne 
#HornsUp 🤘 https://t.co/yMfdEz5Gi7"
USFAthletics,2023-04-27,21:00:00,@DigitalNomadRob @UBuffalo @AISLusaka This is awesome! Thank you for sharing! #ForeverABull 💙
CoachDoonie,2023-04-27,20:59:55,Hi friends! First leg of the @LookForMeThere tour is finalized. Very proud to go to my dad’s hometown of #Buffalo &amp; my mom’s hometown of #Oakland out the gate. Come out and say hello! https://t.co/U1KcHXG230
rmhcwny,2023-04-27,20:58:37,"Spectacular. A visit in the spring to The Public Garden and the Arnold Arboretum was an annual ritual for me growing up in Boston. Highland Park here in #ROC is a ""cousin"" of the Arboretum, both designed by Frederick Law Olmsted, who also designed the park system in #Buffalo. https://t.co/qdNxEw5JvE"
LegacyHornsFB,2023-04-27,20:58:11,"Thanks @ChrisFerguson22 autographed Car Tag for me...You're the man...👊
#ItsFergyTime22 
#Cheyenne 
#HornsUp 🤘 https://t.co/yTCN8XJykk"
GreySkiies96,2023-04-27,20:51:22,"AA Gent sluit de rangen: ""Sfeer zat even onder nul"" #AAGent #Buffalo https://t.co/EQhHTf2o9c https://t.co/ZsTt9kJMWH"
Peto23Rock,2023-04-27,20:51:05,"#NowHiring #LegalAssistant #Paralegal #Legal &amp; Paralegal #Employment - #Buffalo, NY at #Geebo

Busy boutique law firm in Williamsville seeks a Legal Secretary/Paralegal.

https://t.co/gmRXvUbCdO https://t.co/IPIbRx6aTl"
SUNYUlster,2023-04-27,20:46:55,Looking to reach new customers? #Dentists #Restaurants #Veterinarians #CBDoils #HairSalons #JanitorialServices Let us help! #NewYork #Buffalo #Rochester #Yonkers #Syracuse #Albany #NewRochelle #MountVernon #Schenectady #Utica https://t.co/QhOEscEtNu Postcard Marketing https://t.co/MiumIqzIJf
BillsNewsNow,2023-04-27,20:41:00,"Josh Allen Buffalo Bills Replica Jersey for $56.99! 
#ad #NFLDraft #NFLDraft2023 #BuffaloBills #BillsFans #NFL #football #sport #sports

https://t.co/T2ZI0XzHER"
dottieg716,2023-04-27,20:39:01,Congrats to the veterans and military members who are part of the #UBClassOf2023! 🎓👏 @UBStudentExp https://t.co/4TXr3oijrQ
BillsNewsNow,2023-04-27,20:38:00,@scottseebohm @26shirts They do 😁… #BuffaLOVE IT!!!
BillsNewsNow,2023-04-27,20:31:00,"#OTD in 2016, Domonic Brown’s single scored Jon Berti in the bottom of the 10th inning to give the #Bisons a 2-1 walk-off win over Rochester. #Buffalo https://t.co/n9I0y7GKLB"
umbisons,2023-04-27,20:30:01,"#art #arte #artist #artandtheabstracttruth #wearableart
#fashion #clothing #women #WomensDay #WomensHistoryMonth #WomenInMedicine #WomenEmpowerment #toronto #Montreal #QuebecCity #Netherlands #Detroit #Boston #Buffalo #NewYork 
#LosAngeles #SanDiego 

https://t.co/scFH8uWjFW"
BillsNewsNow,2023-04-27,20:27:00,"Beast Tickets can be picked up on secondary and they come with TONS of utility! The numbers speak for themselves. Are you ready to unleash your inner beast?

I know I am!

#NFT #CNFTCommunity #UB https://t.co/VragtDFKss"
katemeas,2023-04-27,20:24:16,"A Thread:

@UBeastsNFT is a project that embodies the importance of not being a #blockchain maxi. It is important to understand that each chain has experts with a multimodal approach to help projects to be successful.

Together we are stronger as a #Crypto community.

#UB  #CNFT https://t.co/lnNlAf0qJb"
GGWNY,2023-04-27,20:21:31,All I can say is thank god it’s draft day. My feed is almost all #BuffaloBills and hardly any politics https://t.co/6j9PqZhdYB
BillsNewsNow,2023-04-27,20:21:00,"Only YOU can decide the life you will live 💪🏽 #FutureBlackBelt

#716 #martialarts #horizonmartialarts #westsenecany #buffalony #buffalo #wny #elmany #orchardpark https://t.co/ig9UL9kvnB"
HERDchronicles,2023-04-27,20:12:21,If Michael Mayer is still there we should get him.  Dude could be a new pre 2020 Beasley in terms of being a safety blanket.  Trading back probably makes more sense but I selfishly want action on TV tonight lol. #NFLDraft #BuffaloBills #BillsMafia #GoBills
UBStudentExp,2023-04-27,20:11:43,"One more opportunity to sing 𝓟𝓾𝓻𝓹𝓵𝓮 𝓡𝓪𝓲𝓷 at Draper this weekend 🎤💜

#IntoTheStorm ⛈️ | #HornsUp 🤘 https://t.co/XL9P3dLM8H"
LanierFootball,2023-04-27,20:03:24,@JuniorAakaer @Metallica thanks for sharing. I am so jealous. I am going to the Detroits shows in November. I also been TEARINF the new album up have covered on Bass Guitar &amp; put up all 12 songs on my YouTube \m/ #HornsUp \m/
BadaBingBuffalo,2023-04-27,20:02:00,"#UBGSE’s Department of Learning and Instruction invited master’s students from our early childhood/childhood, science, math and social studies education programs to connect with faculty, staff and other students in the “EduCaring” event on Monday, April 24. 🧘🌍

#UBuffalo https://t.co/rkFdziwdlG"
BillsNewsNow,2023-04-27,20:00:54,"Students Leann Balcerzak and Vanshika Khattar each received an Excellence in Research, Scholarship and Creativity Award for their work in mindfulness-based stress reduction and mindfulness and symptom management, respectively. 🎉 #UBuffalo #Nursing #Research https://t.co/e9sPYpNOrs"
hatcrawler,2023-04-27,20:00:17,"It was our pleasure @YMCABuffNiag - for sure! 💕🙌 we, and the kids, had a blast with you - thanks for being a huge part of our #bringyourchildtoworkday show!

#seeiton7
@WKBW 
#wkbw 
@am_buffalo 
#ambuffalo
#7Life
#ymca
#buffalo 
#niagara 
#bringakidtoworkday https://t.co/RhJ94cnEU7"
PFBPanthers,2023-04-27,20:00:17,"#UB #CNFT @UBeastsNFT Poker tournament in 5 minutes, whitelist? top 10. Good luck! 🫡"
SportsFumble,2023-04-27,20:00:00,"#UB  #CNFT Poker tournament in 5 minutes, whitelist? top 10. Good luck!"
BillsNewsNow,2023-04-27,19:54:14,"With the NFL draft upcoming this Saturday, we're pretty confident that Bison Club must adopt the #buffalobills as our favorite #football team🤠👍"
BillsNewsNow,2023-04-27,19:51:19,"Who's on first, What's on second and TBD is pitching!

This weekend's rotation vs. Cincinnati 

#HornsUp🤘 | #CarryTheBoat https://t.co/xB3C11LWaE"
LeonardStegall,2023-04-27,19:48:33,2023 NFL Draft props: Buffalo Bills best bets including Jaxon Smith-Njigba odds #BuffaloBills #Buffalo #GoBills #BillsNation #yahoo https://t.co/V9ijkpyyF9
ubalumni,2023-04-27,19:46:35,"#UB  #CNFT Next hyped mint on ADA (looking for Polygon too) is surely @UBeastsNFT . Amazing AI art, super team behind that keeps on working. Can't wait for mint day !!"
LukeRussert,2023-04-27,19:45:19,"If you would like to read more, visit https://t.co/HMaXQP40zP
-
 #local #southdakota #blackhills #pioneerbankandtrust #community #bank #rapidcity #buffalo #bellefourche #spearfish #sturgis https://t.co/77qMXDIFRQ"
wnywxguy,2023-04-27,19:40:21,"⬛️🟧SCHOOL RECORD ALERT🟧⬛️
Brooklyn Becker breaks her weight class hang clean record with a clean of 155! She’s been working for this one for a while! Super happy for her success!  #HornsUp #Team https://t.co/0aiPIcUClK"
LeonardStegall,2023-04-27,19:40:14,Celebrating our school’s diversity and cultures at WorldFest in Zambia 🇿🇲🌍 My daughter carried the flag for Mexico in the parade of nations. I showed my #ubuffalo pride @ubalumni @UBuffalo 🦬 @AISLusaka 🇿🇲🇲🇽🇺🇸 A fun day! 👏🏻 https://t.co/BnjGDkIGZd
voetbalnieuwsbe,2023-04-27,19:37:03,"Fresh AF! 
1789 ESB returns along with 1833 Munich Dunkel! The tasting room opens at 4, seems like a perfect day to enjoy one by the firepit in the Biergarten! #thinknydrinkny #buffalo #craftbeer #drinklocal https://t.co/R0L9q6VtQ1"
GeeboAds,2023-04-27,19:35:17,Von Miller becomes spokesman for lawn-care company pressuring NFL to switch to grass #BuffaloBills #Buffalo #GoBills #BillsNation https://t.co/Yv7dPD97Jc
HunterMcMain,2023-04-27,19:33:30,"2018 Panini Donruss JOSH ALLEN #304 CSG 9 Rookie Card RC #Buffalo #Bills #joshallen #joshallencards #elitecardswa  #sportscardsforsale #rarecards #gradedcards #autocards #rarecardsforsale #sportscards #tradingcards #NBA #NFL #MLB
https://t.co/eiaAwxZgBJ https://t.co/q2fdWLV6OE"
